Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media
IRATI;24/09/1966;0;;22.4;;8.6;;11.62;61.75;1
IRATI;24/09/1966;1200;;;1.1;;;;;
IRATI;25/09/1966;0;;25.8;;8.9;2.9;16.54;66.75;2
IRATI;25/09/1966;1200;0;;6.2;;;;;
IRATI;26/09/1966;0;;27.1;;7.6;4.4;17.46;64.5;3
IRATI;26/09/1966;1200;0;;12.6;;;;;
IRATI;27/09/1966;0;;15.2;;0;3.8;9.84;88.75;4.666.667
IRATI;27/09/1966;1200;0;;0.4;;;;;
IRATI;28/09/1966;0;;14.5;;0.4;0.8;12.16;86.25;5.666.667
IRATI;28/09/1966;1200;1.7;;9.3;;;;;
IRATI;29/09/1966;0;;20.1;;2.3;1.3;14.5;86.75;3.666.667
IRATI;29/09/1966;1200;0;;10.1;;;;;
IRATI;30/09/1966;0;;27.2;;9.4;1.8;19.52;62;3.333.333
IRATI;30/09/1966;1200;0;;12.6;;;;;
IRATI;01/10/1966;0;;29;;3.2;4.8;19.82;63.75;2
IRATI;01/10/1966;1200;0;;12.5;;;;;
IRATI;02/10/1966;0;;29.1;;6.3;3.5;21.22;69.25;3
IRATI;02/10/1966;1200;0;;14.2;;;;;
IRATI;03/10/1966;0;;20.4;;0;3.3;16.96;96;4.333.333
IRATI;03/10/1966;1200;0;;14.8;;;;;
IRATI;04/10/1966;0;;17;;0;0.2;14.64;84.75;8
IRATI;04/10/1966;1200;16.6;;13.2;;;;;
IRATI;05/10/1966;0;;16;;0;1;12.52;93.5;5
IRATI;05/10/1966;1200;0.1;;9.4;;;;;
IRATI;06/10/1966;0;;14;;0;0.5;12.88;97.25;2.333.333
IRATI;06/10/1966;1200;5.1;;11.2;;;;;
IRATI;07/10/1966;0;;14.2;;0;0.3;13.48;93.5;1.733.333
IRATI;07/10/1966;1200;27.6;;12;;;;;
IRATI;08/10/1966;0;;20;;0.4;;16.12;93;0
IRATI;08/10/1966;1200;61.2;;12.8;;;;;
IRATI;09/10/1966;0;;25.4;;6.2;0.2;19;68.75;0.333333
IRATI;09/10/1966;1200;0;;12.8;;;;;
IRATI;10/10/1966;0;;20.5;;6.2;2.5;16.16;76.25;0.333333
IRATI;10/10/1966;1200;0.6;;10.3;;;;;
IRATI;11/10/1966;0;;28.4;;8.9;2;19.2;78.5;3.333.333
IRATI;11/10/1966;1200;0;;9.8;;;;;
IRATI;12/10/1966;0;;23.1;;0.6;3.8;18.58;86.25;3.333.333
IRATI;12/10/1966;1200;10.4;;15;;;;;
IRATI;13/10/1966;0;;21.4;;2.2;1.3;16.68;80.75;3
IRATI;13/10/1966;1200;0;;13;;;;;
IRATI;14/10/1966;0;;25.8;;3.5;2.4;20.28;78;2.666.667
IRATI;14/10/1966;1200;0;;14.8;;;;;
IRATI;15/10/1966;0;;29.3;;7.2;1.7;19.82;78.75;5
IRATI;15/10/1966;1200;22.4;;15;;;;;
IRATI;16/10/1966;0;;20.6;;0.3;2.4;16.2;89.25;5
IRATI;16/10/1966;1200;1.1;;14.2;;;;;
IRATI;17/10/1966;0;;23;;2.8;7.4;16.98;84;3
IRATI;17/10/1966;1200;0;;11.8;;;;;
IRATI;18/10/1966;0;;27.2;;11.4;1;19.4;65.75;3.666.667
IRATI;18/10/1966;1200;35.4;;13.8;;;;;
IRATI;19/10/1966;0;;21.4;;11.9;5;12.3;67.25;6.333.333
IRATI;19/10/1966;1200;0;;0.7;;;;;
IRATI;20/10/1966;0;;23.3;;10.3;3.8;14.42;53.25;3
IRATI;20/10/1966;1200;0;;4.8;;;;;
IRATI;21/10/1966;0;;23.3;;1.1;4.2;15.42;79.75;1.666.667
IRATI;21/10/1966;1200;0.3;;7.6;;;;;
IRATI;22/10/1966;0;;20.7;;0;1;14.66;97.25;2.333.333
IRATI;22/10/1966;1200;11;;12.6;;;;;
IRATI;23/10/1966;0;;22;;9.4;0.2;15.4;63;6.333.333
IRATI;23/10/1966;1200;44.2;;13;;;;;
IRATI;24/10/1966;0;;24.8;;12.2;3.8;16.32;57;3
IRATI;24/10/1966;1200;0;;8.6;;;;;
IRATI;25/10/1966;0;;20.2;;12.1;0.4;18.28;67;2
IRATI;25/10/1966;1200;0;;12;;;;;
IRATI;26/10/1966;0;;28;;9.2;4.3;20.72;74.75;3.333.333
IRATI;26/10/1966;1200;0;;12;;;;;
IRATI;27/10/1966;0;;22.1;;0.2;4.4;17.64;89;1.666.667
IRATI;27/10/1966;1200;43.6;;15.3;;;;;
IRATI;28/10/1966;0;;16.8;;0;0.4;12.44;95;6.333.333
IRATI;28/10/1966;1200;5.9;;10.6;;;;;
IRATI;29/10/1966;0;;12.9;;1;0.3;10.74;95.25;7
IRATI;29/10/1966;1200;22.1;;8.8;;;;;
IRATI;30/10/1966;0;;14.2;;0;0.4;11.98;94;3.666.667
IRATI;30/10/1966;1200;2.9;;9.7;;;;;
IRATI;31/10/1966;0;;15;;;0.6;12.88;92.25;4.333.333
IRATI;31/10/1966;1200;1.6;;10.4;;;;;
IRATI;01/11/1966;0;;19.7;;1.5;0.2;14.5;89.75;4.333.333
IRATI;01/11/1966;1200;4.8;;11.2;;;;;
IRATI;02/11/1966;0;;22.9;;3.5;0.9;15.7;82;3.666.667
IRATI;02/11/1966;1200;0;;11.6;;;;;
IRATI;03/11/1966;0;;23;;8.4;1.6;16.6;68.75;3.666.667
IRATI;03/11/1966;1200;0;;12.4;;;;;
IRATI;04/11/1966;0;;25;;11.8;3.2;16.96;63.5;5
IRATI;04/11/1966;1200;0;;9;;;;;
IRATI;05/11/1966;0;;27.9;;9.2;3;20.1;58.75;3
IRATI;05/11/1966;1200;0;;12.6;;;;;
IRATI;06/11/1966;0;;29.5;;1.1;3;21.98;60.25;7
IRATI;06/11/1966;1200;0;;15;;;;;
IRATI;07/11/1966;0;;30.4;;8.4;4.3;22.56;67;7
IRATI;07/11/1966;1200;0;;15.6;;;;;
IRATI;08/11/1966;0;;30.4;;4.9;4.2;21.18;77.5;3
IRATI;08/11/1966;1200;0;;16.1;;;;;
IRATI;09/11/1966;0;;27.2;;4.6;2;20.58;79;2.333.333
IRATI;09/11/1966;1200;0;;16.8;;;;;
IRATI;10/11/1966;0;;24.8;;2.1;1.7;20.36;83.5;2.333.333
IRATI;10/11/1966;1200;21.6;;16;;;;;
IRATI;11/11/1966;0;;25.9;;2.4;2;21.14;84.5;5
IRATI;11/11/1966;1200;0.9;;17.6;;;;;
IRATI;12/11/1966;0;;21.7;;0;0.6;17.46;87.5;5
IRATI;12/11/1966;1200;9.2;;15.2;;;;;
IRATI;13/11/1966;0;;16.6;;0;1.1;13.02;96;3.666.667
IRATI;13/11/1966;1200;7.8;;11.3;;;;;
IRATI;14/11/1966;0;;20.3;;2.5;0.2;15.34;86;2
IRATI;14/11/1966;1200;4.5;;12;;;;;
IRATI;15/11/1966;0;;26.2;;5.1;1.2;18.52;81.75;3
IRATI;15/11/1966;1200;0;;13.4;;;;;
IRATI;16/11/1966;0;;26.3;;7.9;1.4;19.9;87.25;2.333.333
IRATI;16/11/1966;1200;19.6;;16.4;;;;;
IRATI;17/11/1966;0;;25.5;;9.3;2.3;18.06;63.25;3
IRATI;17/11/1966;1200;1;;12.8;;;;;
IRATI;18/11/1966;0;;24.3;;10.2;2.8;17.78;51.5;3
IRATI;18/11/1966;1200;0;;12;;;;;
IRATI;19/11/1966;0;;26.1;;9.7;3.6;17.02;70.25;5
IRATI;19/11/1966;1200;0;;10.6;;;;;
IRATI;20/11/1966;0;;24.5;;10.8;2.4;17.22;71.25;3
IRATI;20/11/1966;1200;0;;11.2;;;;;
IRATI;21/11/1966;0;;26.7;;5.3;2.3;16.54;81.75;3.666.667
IRATI;21/11/1966;1200;0;;12.6;;;;;
IRATI;22/11/1966;0;;22.1;;4.5;1.6;15.92;77.75;5.666.667
IRATI;22/11/1966;1200;3.7;;12.1;;;;;
IRATI;23/11/1966;0;;24.4;;11.8;2.6;16.32;57;6.333.333
IRATI;23/11/1966;1200;0;;11.8;;;;;
IRATI;24/11/1966;0;;24.8;;8.6;3.5;16.74;65;1
IRATI;24/11/1966;1200;0;;7.7;;;;;
IRATI;25/11/1966;0;;26.8;;8.8;2.7;19.62;59;1.666.667
IRATI;25/11/1966;1200;0;;12.7;;;;;
IRATI;26/11/1966;0;;27;;6.5;3.3;18.56;68.25;2.333.333
IRATI;26/11/1966;1200;0;;13.5;;;;;
IRATI;27/11/1966;0;;27.4;;1.6;2.4;18.38;85.25;4
IRATI;27/11/1966;1200;0;;13.1;;;;;
IRATI;28/11/1966;0;;27.5;;9;1.3;19.26;69.25;3
IRATI;28/11/1966;1200;0;;13.2;;;;;
IRATI;29/11/1966;0;;29.8;;10.5;3.2;22.08;52.75;4
IRATI;29/11/1966;1200;0;;13.8;;;;;
IRATI;30/11/1966;0;;31.5;;8.1;3.8;21.46;69.25;3
IRATI;30/11/1966;1200;0;;15.4;;;;;
IRATI;01/12/1966;0;;25;;0.4;4;19.64;86;2.333.333
IRATI;01/12/1966;1200;3.5;;17;;;;;
IRATI;02/12/1966;0;;23;;0.8;1;19.16;94.25;2
IRATI;02/12/1966;1200;3.9;;16.8;;;;;
IRATI;03/12/1966;0;;27.5;;5.3;0.4;21.1;91.25;4
IRATI;03/12/1966;1200;24.8;;17.6;;;;;
IRATI;04/12/1966;0;;30;;10.9;1.6;23.12;72;4.666.667
IRATI;04/12/1966;1200;4.5;;16.2;;;;;
IRATI;05/12/1966;0;;23.4;;0.3;4.5;19.4;77.75;3.666.667
IRATI;05/12/1966;1200;18.4;;16.2;;;;;
IRATI;06/12/1966;0;;24.2;;1.6;1.8;19.76;89.5;3
IRATI;06/12/1966;1200;0;;16.2;;;;;
IRATI;07/12/1966;0;;29.9;;7.4;0.6;20.74;83.25;3
IRATI;07/12/1966;1200;1.1;;16.6;;;;;
IRATI;08/12/1966;0;;29.7;;9.7;2.3;21.14;65.25;3
IRATI;08/12/1966;1200;1.5;;13.6;;;;;
IRATI;09/12/1966;0;;31.1;;7;3;22.6;75;2.666.667
IRATI;09/12/1966;1200;0;;15.5;;;;;
IRATI;10/12/1966;0;;29.7;;6.8;3.1;24.12;71.75;1.333.333
IRATI;10/12/1966;1200;0;;18.5;;;;;
IRATI;11/12/1966;0;;31.3;;8.1;3.4;23.64;78;3.666.667
IRATI;11/12/1966;1200;0;;16.3;;;;;
IRATI;12/12/1966;0;;31.5;;6.4;4;23.44;76.5;5
IRATI;12/12/1966;1200;0;;17.9;;;;;
IRATI;13/12/1966;0;;30;;9.7;3;22.62;75;5
IRATI;13/12/1966;1200;0;;16.9;;;;;
IRATI;14/12/1966;0;;30.5;;9.2;2.8;23.94;71.25;2
IRATI;14/12/1966;1200;0;;18;;;;;
IRATI;15/12/1966;0;;29;;7.3;3.1;22.2;83.5;2.333.333
IRATI;15/12/1966;1200;9.1;;17.8;;;;;
IRATI;16/12/1966;0;;27.7;;4.1;1.7;21.94;88.75;5.666.667
IRATI;16/12/1966;1200;16.7;;18.6;;;;;
IRATI;17/12/1966;0;;26.5;;1.8;1.3;21.26;88.25;1.333.333
IRATI;17/12/1966;1200;0.3;;19;;;;;
IRATI;18/12/1966;0;;28;;0.4;0.9;21.56;87.25;2.333.333
IRATI;18/12/1966;1200;2.6;;18.8;;;;;
IRATI;19/12/1966;0;;23.3;;0.2;0.5;20.58;94.75;3.333.333
IRATI;19/12/1966;1200;32.8;;19.2;;;;;
IRATI;20/12/1966;0;;25.6;;6.2;0.7;20.14;81;3.666.667
IRATI;20/12/1966;1200;28.6;;16.9;;;;;
IRATI;21/12/1966;0;;21.9;;2.1;1.9;17.7;87.25;3
IRATI;21/12/1966;1200;0;;14.6;;;;;
IRATI;22/12/1966;0;;23.4;;5.5;1.6;17;79.75;5.666.667
IRATI;22/12/1966;1200;0;;14;;;;;
IRATI;23/12/1966;0;;19.2;;2.3;;14.94;85.25;5
IRATI;23/12/1966;1200;0;;11;;;;;
IRATI;24/12/1966;0;;17.5;;1.9;1.8;14.64;85.5;5
IRATI;24/12/1966;1200;0;;12.3;;;;;
IRATI;25/12/1966;0;;22.3;;2.9;1.6;15.12;75.5;5
IRATI;25/12/1966;1200;0;;11.5;;;;;
IRATI;26/12/1966;0;;23;;5.8;2.2;17.1;69.25;5
IRATI;26/12/1966;1200;0;;13.8;;;;;
IRATI;27/12/1966;0;;22.5;;4.4;2.8;15.9;84.25;3.666.667
IRATI;27/12/1966;1200;7.7;;13;;;;;
IRATI;28/12/1966;0;;24.4;;5.4;1.1;18.54;74.75;2.333.333
IRATI;28/12/1966;1200;1.7;;12.3;;;;;
IRATI;29/12/1966;0;;26.2;;8.6;2;20.48;71.75;1.666.667
IRATI;29/12/1966;1200;0;;16;;;;;
IRATI;30/12/1966;0;;28.8;;8.1;2;20.64;70.25;1.333.333
IRATI;30/12/1966;1200;0;;13.6;;;;;
IRATI;31/12/1966;0;;27.5;;0.4;3;19.7;80.75;4.333.333
IRATI;31/12/1966;1200;0;;16.8;;;;;
IRATI;01/01/1967;0;;22.7;;1.3;2;18.66;88.25;2.4
IRATI;01/01/1967;1200;2.8;;16.2;;;;;
IRATI;02/01/1967;0;;25.9;;6.4;0.5;19.28;84;4.333.333
IRATI;02/01/1967;1200;2.9;;14.3;;;;;
IRATI;03/01/1967;0;;27.6;;9.8;1.8;21.76;75.75;6.333.333
IRATI;03/01/1967;1200;4.8;;15.8;;;;;
IRATI;04/01/1967;0;;24.2;;6.1;3.4;19.76;81.5;5.333.333
IRATI;04/01/1967;1200;12.4;;17;;;;;
IRATI;05/01/1967;0;;27.1;;7.2;1.5;19.08;78;7.666.667
IRATI;05/01/1967;1200;0;;13.5;;;;;
IRATI;06/01/1967;0;;26.6;;6.9;2.7;19.5;80.75;1.333.333
IRATI;06/01/1967;1200;0;;15.2;;;;;
IRATI;07/01/1967;0;;28.2;;8.6;2.1;19.36;75.5;5
IRATI;07/01/1967;1200;0;;16;;;;;
IRATI;08/01/1967;0;;27.7;;8.8;2.4;21.1;82.25;4.333.333
IRATI;08/01/1967;1200;4.5;;15.8;;;;;
IRATI;09/01/1967;0;;24.5;;2.3;2.3;20.02;88;3.666.667
IRATI;09/01/1967;1200;22.6;;17;;;;;
IRATI;10/01/1967;0;;24.5;;4.7;1.3;19.46;83;3
IRATI;10/01/1967;1200;0.2;;16.2;;;;;
IRATI;11/01/1967;0;;26.4;;9;1.5;19.6;76.75;3.666.667
IRATI;11/01/1967;1200;0;;13;;;;;
IRATI;12/01/1967;0;;27.2;;7.3;2;20.04;75;2.333.333
IRATI;12/01/1967;1200;0;;13.4;;;;;
IRATI;13/01/1967;0;;25.5;;1.6;1.5;19.58;84;1.666.667
IRATI;13/01/1967;1200;1.2;;16.2;;;;;
IRATI;14/01/1967;0;;27.4;;9.1;1;20.44;76.25;2.666.667
IRATI;14/01/1967;1200;7;;15.6;;;;;
IRATI;15/01/1967;0;;24;;6.4;2.7;19.68;90;3
IRATI;15/01/1967;1200;0;;17;;;;;
IRATI;16/01/1967;0;;27;;9.2;1.3;20.24;72.25;1.666.667
IRATI;16/01/1967;1200;10.1;;15.2;;;;;
IRATI;17/01/1967;0;;28.2;;11.7;2.4;21.54;67.75;2.666.667
IRATI;17/01/1967;1200;0;;14.4;;;;;
IRATI;18/01/1967;0;;28.3;;8.1;2.4;20.4;83.25;5.666.667
IRATI;18/01/1967;1200;0;;17.2;;;;;
IRATI;19/01/1967;0;;27.1;;9.9;2.4;19.06;84.25;3
IRATI;19/01/1967;1200;20.4;;14;;;;;
IRATI;20/01/1967;0;;25.6;;0.5;2.2;20;91.75;5
IRATI;20/01/1967;1200;0;;16.4;;;;;
IRATI;21/01/1967;0;;24.8;;2.6;0.8;19.12;89.75;2.666.667
IRATI;21/01/1967;1200;14.6;;16.8;;;;;
IRATI;22/01/1967;0;;19.1;;0;1;16.46;95;5.666.667
IRATI;22/01/1967;1200;13.3;;14.6;;;;;
IRATI;23/01/1967;0;;18.3;;0;0;15.7;93.75;5
IRATI;23/01/1967;1200;2.1;;12.8;;;;;
IRATI;24/01/1967;0;;18.3;;0;0.4;16.22;92.75;5
IRATI;24/01/1967;1200;1.6;;13.8;;;;;
IRATI;25/01/1967;0;;24.1;;1.1;0.8;18.96;90.75;2.333.333
IRATI;25/01/1967;1200;0.2;;15.3;;;;;
IRATI;26/01/1967;0;;26.4;;5;0.6;19.72;85.75;1.666.667
IRATI;26/01/1967;1200;16.3;;14.9;;;;;
IRATI;27/01/1967;0;;26.5;;7.5;1.3;19.9;74;4
IRATI;27/01/1967;1200;1.7;;14.4;;;;;
IRATI;28/01/1967;0;;26.5;;10.1;2.3;19.22;76;4
IRATI;28/01/1967;1200;0;;12.6;;;;;
IRATI;29/01/1967;0;;25.7;;6.9;2.4;18.82;80.25;2.333.333
IRATI;29/01/1967;1200;0;;14;;;;;
IRATI;30/01/1967;0;;26.6;;7.7;1.6;19.54;79.75;4.333.333
IRATI;30/01/1967;1200;15.3;;15.3;;;;;
IRATI;31/01/1967;0;;22.2;;0.9;2.1;18.78;91.75;1.666.667
IRATI;31/01/1967;1200;21;;15.9;;;;;
IRATI;01/02/1967;0;;26.1;;1.6;1.3;19.92;89.75;2.333.333
IRATI;01/02/1967;1200;4.9;;16.5;;;;;
IRATI;02/02/1967;0;;26.8;;7.3;0.8;20.86;82.75;3
IRATI;02/02/1967;1200;1.6;;17.3;;;;;
IRATI;03/02/1967;0;;24.6;;1;2.2;18.6;91;5.666.667
IRATI;03/02/1967;1200;0.1;;15.7;;;;;
IRATI;04/02/1967;0;;21;;0.5;0.9;17.08;85;5.666.667
IRATI;04/02/1967;1200;12.5;;14.3;;;;;
IRATI;05/02/1967;0;;21.9;;0.9;1.4;17.42;90;2.333.333
IRATI;05/02/1967;1200;0;;13.2;;;;;
IRATI;06/02/1967;0;;27;;6.1;0.9;21.28;78.25;1.666.667
IRATI;06/02/1967;1200;0;;16.2;;;;;
IRATI;07/02/1967;0;;29;;7.8;1.4;21.76;81.25;1
IRATI;07/02/1967;1200;0;;18;;;;;
IRATI;08/02/1967;0;;25;;2.4;2.1;20.2;89;3.4
IRATI;08/02/1967;1200;12.5;;17.2;;;;;
IRATI;09/02/1967;0;;24.3;;2.4;0.6;19.66;88.5;1.666.667
IRATI;09/02/1967;1200;20.9;;16.4;;;;;
IRATI;10/02/1967;0;;24.3;;2.9;1.5;19.82;91.75;4.333.333
IRATI;10/02/1967;1200;24.3;;17.4;;;;;
IRATI;11/02/1967;0;;26.2;;6;0.8;20.12;80.75;3.666.667
IRATI;11/02/1967;1200;24.4;;16.6;;;;;
IRATI;12/02/1967;0;;25.5;;3.7;1.4;20.46;90.25;3.666.667
IRATI;12/02/1967;1200;13.7;;17.2;;;;;
IRATI;13/02/1967;0;;25.8;;4.8;1.1;20.08;85.25;1.666.667
IRATI;13/02/1967;1200;13.7;;16.8;;;;;
IRATI;14/02/1967;0;;28;;9.5;1.3;20.92;70.25;2.333.333
IRATI;14/02/1967;1200;0.8;;16.7;;;;;
IRATI;15/02/1967;0;;26.7;;7.2;3;20.6;76.75;1.333.333
IRATI;15/02/1967;1200;0;;14.5;;;;;
IRATI;16/02/1967;0;;25.8;;2.5;1.5;19.92;92;3
IRATI;16/02/1967;1200;0.5;;17.2;;;;;
IRATI;17/02/1967;0;;23.7;;0.6;0.8;19.74;94.75;2.333.333
IRATI;17/02/1967;1200;5;;16.9;;;;;
IRATI;18/02/1967;0;;19.8;;0;0.3;16.12;94.5;3.666.667
IRATI;18/02/1967;1200;24.5;;13.7;;;;;
IRATI;19/02/1967;0;;18.9;;0;0.3;16.56;95.25;5.666.667
IRATI;19/02/1967;1200;3.7;;14.2;;;;;
IRATI;20/02/1967;0;;18.7;;0;0.4;16.42;92.25;3.666.667
IRATI;20/02/1967;1200;3.8;;14;;;;;
IRATI;21/02/1967;0;;23.7;;0.4;0.4;18.26;91;3
IRATI;21/02/1967;1200;0;;13.2;;;;;
IRATI;22/02/1967;0;;23.7;;2.8;0.7;20.06;92;4.333.333
IRATI;22/02/1967;1200;0;;17.6;;;;;
IRATI;23/02/1967;0;;26.2;;9.7;0.9;21.2;82.5;4.666.667
IRATI;23/02/1967;1200;19;;17;;;;;
IRATI;24/02/1967;0;;27.5;;9;2.2;21.58;89.5;4.666.667
IRATI;24/02/1967;1200;0;;16;;;;;
IRATI;25/02/1967;0;;28;;4.6;2.2;21;84.75;3
IRATI;25/02/1967;1200;0;;17.4;;;;;
IRATI;26/02/1967;0;;23.7;;2;1.7;19.3;87.5;5
IRATI;26/02/1967;1200;8.5;;17.2;;;;;
IRATI;27/02/1967;0;;25.4;;3.3;1;18.98;83.75;2.333.333
IRATI;27/02/1967;1200;0.2;;14.2;;;;;
IRATI;28/02/1967;0;;27.6;;3.3;0.8;20.48;92.25;2.333.333
IRATI;28/02/1967;1200;0;;17;;;;;
IRATI;01/03/1967;0;;26.9;;0.6;1;19.9;84.75;6
IRATI;01/03/1967;1200;18.2;;15.1;;;;;
IRATI;02/03/1967;0;;24;;1.8;1.6;19.7;92.5;3
IRATI;02/03/1967;1200;0.1;;15.9;;;;;
IRATI;03/03/1967;0;;24.1;;1.7;0.7;19.5;91;3.666.667
IRATI;03/03/1967;1200;2.1;;16.5;;;;;
IRATI;04/03/1967;0;;22.4;;0;0.7;19.52;93.25;4.333.333
IRATI;04/03/1967;1200;15.1;;17.9;;;;;
IRATI;05/03/1967;0;;23.3;;0.6;0.4;18.92;94.5;3.666.667
IRATI;05/03/1967;1200;30;;17;;;;;
IRATI;06/03/1967;0;;19.7;;0.3;0.4;16.34;92.5;5
IRATI;06/03/1967;1200;15.4;;14.3;;;;;
IRATI;07/03/1967;0;;23.9;;3.6;0.4;18.06;84.75;2.333.333
IRATI;07/03/1967;1200;0.9;;14.1;;;;;
IRATI;08/03/1967;0;;25.8;;6.2;1.2;19.48;84.5;2.333.333
IRATI;08/03/1967;1200;0;;15.2;;;;;
IRATI;09/03/1967;0;;27.3;;5.5;1.4;19.84;84;1.666.667
IRATI;09/03/1967;1200;0;;15.6;;;;;
IRATI;10/03/1967;0;;28.2;;8.8;1.4;22.7;69.75;1.666.667
IRATI;10/03/1967;1200;0;;16.2;;;;;
IRATI;11/03/1967;0;;27.5;;6.8;2.2;21.1;84.75;2.333.333
IRATI;11/03/1967;1200;3.8;;17.2;;;;;
IRATI;12/03/1967;0;;26.3;;3.6;1.7;20.5;84.75;2.333.333
IRATI;12/03/1967;1200;0;;16.7;;;;;
IRATI;13/03/1967;0;;23.8;;1.4;0.8;18.9;88.25;2.333.333
IRATI;13/03/1967;1200;0;;16.5;;;;;
IRATI;14/03/1967;0;;22.1;;2.1;1.1;17.34;86.5;5
IRATI;14/03/1967;1200;0;;13.8;;;;;
IRATI;15/03/1967;0;;23.1;;4.8;1.1;17;90.5;1.666.667
IRATI;15/03/1967;1200;2;;13.5;;;;;
IRATI;16/03/1967;0;;21.7;;3.3;0.9;15.68;89.5;5
IRATI;16/03/1967;1200;2.2;;13.2;;;;;
IRATI;17/03/1967;0;;19.2;;0;1.1;15.18;88.5;5.666.667
IRATI;17/03/1967;1200;0;;12.1;;;;;
IRATI;18/03/1967;0;;18.8;;0;1.1;15.68;91.75;4.333.333
IRATI;18/03/1967;1200;0;;13.6;;;;;
IRATI;19/03/1967;0;;23.9;;6.5;0.5;17.76;85;4.333.333
IRATI;19/03/1967;1200;1;;14;;;;;
IRATI;20/03/1967;0;;25.4;;7.8;1.5;18.44;79.5;3.666.667
IRATI;20/03/1967;1200;0;;14.2;;;;;
IRATI;21/03/1967;0;;26.9;;4.8;1.5;19.7;72.5;1.333.333
IRATI;21/03/1967;1200;0;;13.9;;;;;
IRATI;22/03/1967;0;;26.3;;3.3;1.6;19.12;83.5;3
IRATI;22/03/1967;1200;0;;15.1;;;;;
IRATI;23/03/1967;0;;24.6;;1.5;1.6;19.58;87;3
IRATI;23/03/1967;1200;0;;16.2;;;;;
IRATI;24/03/1967;0;;28;;7.7;1.1;19.06;83.25;5
IRATI;24/03/1967;1200;0.5;;11.5;;;;;
IRATI;25/03/1967;0;;24.8;;3.4;1.6;19.5;89;3
IRATI;25/03/1967;1200;4.8;;15.5;;;;;
IRATI;26/03/1967;0;;25.7;;2.3;1.1;19.4;83.75;3.666.667
IRATI;26/03/1967;1200;0;;16.1;;;;;
IRATI;27/03/1967;0;;24.3;;1.6;1;18.28;85.25;1
IRATI;27/03/1967;1200;0.2;;14.3;;;;;
IRATI;28/03/1967;0;;24.4;;2.7;0.7;19.1;86.25;6
IRATI;28/03/1967;1200;21.6;;16;;;;;
IRATI;29/03/1967;0;;26.5;;8.4;0.8;20.34;75.75;2
IRATI;29/03/1967;1200;17.9;;15;;;;;
IRATI;30/03/1967;0;;28.8;;8.2;2;20.92;75;1
IRATI;30/03/1967;1200;0;;13.8;;;;;
IRATI;31/03/1967;0;;28.3;;7.2;2.2;21.06;81;2.333.333
IRATI;31/03/1967;1200;3.9;;15.4;;;;;
IRATI;01/04/1967;0;;28.2;;6.6;1.5;20.24;85.25;5
IRATI;01/04/1967;1200;11.5;;16.4;;;;;
IRATI;02/04/1967;0;;27.4;;6;1.4;20.76;82;0.666667
IRATI;02/04/1967;1200;13.7;;16.6;;;;;
IRATI;03/04/1967;0;;26.8;;3.2;1.3;19.08;88;1.666.667
IRATI;03/04/1967;1200;0;;16;;;;;
IRATI;04/04/1967;0;;26;;10.4;0.9;19.44;80.5;3.666.667
IRATI;04/04/1967;1200;22.3;;13.8;;;;;
IRATI;05/04/1967;0;;24.4;;10;2.4;17.88;73;3
IRATI;05/04/1967;1200;0;;12.6;;;;;
IRATI;06/04/1967;0;;25;;6.5;2.1;17.5;70.5;0.666667
IRATI;06/04/1967;1200;0;;12.1;;;;;
IRATI;07/04/1967;0;;25.5;;6.3;1.8;19.3;65.25;1
IRATI;07/04/1967;1200;0;;13.8;;;;;
IRATI;08/04/1967;0;;26.8;;9;2;19.24;66.5;1
IRATI;08/04/1967;1200;0;;13.4;;;;;
IRATI;09/04/1967;0;;26;;8.5;4.6;17.96;72.5;1
IRATI;09/04/1967;1200;0;;11.4;;;;;
IRATI;10/04/1967;0;;26.7;;6.8;1.4;18.7;71.75;1
IRATI;10/04/1967;1200;0;;13.2;;;;;
IRATI;11/04/1967;0;;26.5;;7.3;2.1;19.16;72.75;1.666.667
IRATI;11/04/1967;1200;0;;12.7;;;;;
IRATI;12/04/1967;0;;27.8;;9;2.2;20.16;72.25;2
IRATI;12/04/1967;1200;0;;13.8;;;;;
IRATI;13/04/1967;0;;28.4;;9.1;2.9;20.92;71.5;1.666.667
IRATI;13/04/1967;1200;0;;15.2;;;;;
IRATI;14/04/1967;0;;28.2;;7;2.4;19.2;83;0.666667
IRATI;14/04/1967;1200;0;;14;;;;;
IRATI;15/04/1967;0;;25.6;;7.9;1.7;18.76;75.5;1
IRATI;15/04/1967;1200;0.9;;14;;;;;
IRATI;16/04/1967;0;;22.4;;6.1;2;15.88;79;1.666.667
IRATI;16/04/1967;1200;0;;13.5;;;;;
IRATI;17/04/1967;0;;22.1;;8.6;1.5;15;89;1.666.667
IRATI;17/04/1967;1200;0;;9.3;;;;;
IRATI;18/04/1967;0;;25.7;;5.1;1.6;17.46;80;2
IRATI;18/04/1967;1200;0;;11.4;;;;;
IRATI;19/04/1967;0;;25.2;;9.3;1.7;17.48;75;2.333.333
IRATI;19/04/1967;1200;0;;12.2;;;;;
IRATI;20/04/1967;0;;24;;4.9;1.9;17;79.25;1.666.667
IRATI;20/04/1967;1200;0;;12.4;;;;;
IRATI;21/04/1967;0;;25;;8.8;1.3;16.84;67.25;3.666.667
