Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media
CAMPO MOURAO;01/01/1966;0;;;;5.2;;;;
CAMPO MOURAO;02/01/1966;0;;30.6;;6.7;2.2;23.86;83.75;2.333.333
CAMPO MOURAO;02/01/1966;1200;;;18.5;;;;;
CAMPO MOURAO;03/01/1966;0;;30.3;;2;3.8;21.94;81;3.333.333
CAMPO MOURAO;03/01/1966;1200;0;;18.3;;;;;
CAMPO MOURAO;04/01/1966;0;;30.2;;7.6;3;24.3;82;3.333.333
CAMPO MOURAO;04/01/1966;1200;25.4;;18.2;;;;;
CAMPO MOURAO;05/01/1966;0;;32.3;;10.1;1.8;25.44;79.75;2.666.667
CAMPO MOURAO;05/01/1966;1200;18.4;;20.2;;;;;
CAMPO MOURAO;06/01/1966;0;;31.9;;9.9;3.7;25.72;76.5;3.666.667
CAMPO MOURAO;06/01/1966;1200;0;;21.4;;;;;
CAMPO MOURAO;07/01/1966;0;;30.3;;4.7;4.5;23.78;80.5;6.666.667
CAMPO MOURAO;07/01/1966;1200;0;;20.5;;;;;
CAMPO MOURAO;08/01/1966;0;;25.9;;1;1.2;22.44;83.75;1.333.333
CAMPO MOURAO;08/01/1966;1200;16.4;;19.1;;;;;
CAMPO MOURAO;09/01/1966;0;;26.5;;2.7;2.6;21.8;78.75;1.666.667
CAMPO MOURAO;09/01/1966;1200;0;;16.7;;;;;
CAMPO MOURAO;10/01/1966;0;;29.8;;10.2;4.2;23.54;83.75;3
CAMPO MOURAO;10/01/1966;1200;0;;17.6;;;;;
CAMPO MOURAO;11/01/1966;0;;27.2;;8;3.9;22.66;76.5;3.333.333
CAMPO MOURAO;11/01/1966;1200;0;;18.6;;;;;
CAMPO MOURAO;12/01/1966;0;;28.1;;3.5;4.6;20.62;77.25;3.333.333
CAMPO MOURAO;12/01/1966;1200;0;;16.9;;;;;
CAMPO MOURAO;13/01/1966;0;;28.6;;12.2;5.8;21.58;68;5.666.667
CAMPO MOURAO;13/01/1966;1200;0;;14.2;;;;;
CAMPO MOURAO;14/01/1966;0;;28;;10.9;6;22.18;69.25;3.333.333
CAMPO MOURAO;14/01/1966;1200;0;;14.6;;;;;
CAMPO MOURAO;15/01/1966;0;;30;;11.3;4.6;22.94;74.5;3
CAMPO MOURAO;15/01/1966;1200;0;;15;;;;;
CAMPO MOURAO;16/01/1966;0;;32.4;;1.2;4.4;24.42;71;1.666.667
CAMPO MOURAO;16/01/1966;1200;0;;15.2;;;;;
CAMPO MOURAO;17/01/1966;0;;33.2;;5.8;5.9;22.9;69.5;5
CAMPO MOURAO;17/01/1966;1200;0;;16.1;;;;;
CAMPO MOURAO;18/01/1966;0;;33.3;;9.2;5.8;25.94;75.75;3.666.667
CAMPO MOURAO;18/01/1966;1200;0;;18.7;;;;;
CAMPO MOURAO;19/01/1966;0;;33.1;;7;6.6;25.24;77.75;2
CAMPO MOURAO;19/01/1966;1200;0;;20.3;;;;;
CAMPO MOURAO;20/01/1966;0;;32.5;;4.9;4.8;25.16;71.75;2
CAMPO MOURAO;20/01/1966;1200;0;;20.2;;;;;
CAMPO MOURAO;21/01/1966;0;;35.4;;8.9;4.8;26.92;69;2.666.667
CAMPO MOURAO;21/01/1966;1200;0;;21.4;;;;;
CAMPO MOURAO;22/01/1966;0;;29.7;;2.9;3.5;23.3;89.5;3.333.333
CAMPO MOURAO;22/01/1966;1200;0;;20.6;;;;;
CAMPO MOURAO;23/01/1966;0;;32.1;;11.1;4.3;25;75.5;2.333.333
CAMPO MOURAO;23/01/1966;1200;33.4;;19.4;;;;;
CAMPO MOURAO;24/01/1966;0;;32.7;;5.7;4.9;25.56;79;1
CAMPO MOURAO;24/01/1966;1200;1;;20.9;;;;;
CAMPO MOURAO;25/01/1966;0;;32.3;;5.7;2.9;25.48;75.75;1.666.667
CAMPO MOURAO;25/01/1966;1200;1;;21.6;;;;;
CAMPO MOURAO;26/01/1966;0;;31.8;;6.3;3.7;23.6;84.25;3.333.333
CAMPO MOURAO;26/01/1966;1200;0;;20;;;;;
CAMPO MOURAO;27/01/1966;0;;26.3;;0;4.6;22.74;86;3
CAMPO MOURAO;27/01/1966;1200;39.4;;20.6;;;;;
CAMPO MOURAO;28/01/1966;0;;28.9;;8.3;3.7;24.64;78.75;2.666.667
CAMPO MOURAO;28/01/1966;1200;0;;20.7;;;;;
CAMPO MOURAO;29/01/1966;0;;30.9;;4.9;3.5;25.04;75.25;2
CAMPO MOURAO;29/01/1966;1200;0;;20.3;;;;;
CAMPO MOURAO;30/01/1966;0;;30.1;;5.3;4.3;23.78;76.75;2.666.667
CAMPO MOURAO;30/01/1966;1200;0;;20.1;;;;;
CAMPO MOURAO;31/01/1966;0;;30.6;;5.6;2.9;24.22;83.75;2.333.333
CAMPO MOURAO;31/01/1966;1200;18.4;;20.3;;;;;
CAMPO MOURAO;01/02/1966;0;;32.3;;10.9;4.5;24.92;75.75;1.666.667
CAMPO MOURAO;01/02/1966;1200;0;;20.1;;;;;
CAMPO MOURAO;02/02/1966;0;;34;;9.3;3.3;26.28;71.75;2.333.333
CAMPO MOURAO;02/02/1966;1200;0;;19;;;;;
CAMPO MOURAO;03/02/1966;0;;34.7;;10.5;3.3;27.52;72;3.666.667
CAMPO MOURAO;03/02/1966;1200;0;;20.8;;;;;
CAMPO MOURAO;04/02/1966;0;;33.9;;8.7;3.4;24.48;77.75;3.333.333
CAMPO MOURAO;04/02/1966;1200;0;;21;;;;;
CAMPO MOURAO;05/02/1966;0;;31.3;;10.1;3.6;23.98;74.5;2.333.333
CAMPO MOURAO;05/02/1966;1200;0;;19.6;;;;;
CAMPO MOURAO;06/02/1966;0;;30.6;;6.5;4.3;25.46;71.25;4
CAMPO MOURAO;06/02/1966;1200;0;;19.7;;;;;
CAMPO MOURAO;07/02/1966;0;;32.6;;5.7;3.5;25.58;74.25;2
CAMPO MOURAO;07/02/1966;1200;0;;20.3;;;;;
CAMPO MOURAO;08/02/1966;0;;29.5;;3.1;3.6;24.06;82.75;2.666.667
CAMPO MOURAO;08/02/1966;1200;24;;20.7;;;;;
CAMPO MOURAO;09/02/1966;0;;29.7;;4.6;3.5;24.38;86.5;4.333.333
CAMPO MOURAO;09/02/1966;1200;0;;21.4;;;;;
CAMPO MOURAO;10/02/1966;0;;24.7;;2.8;2.3;21.86;82.5;4.333.333
CAMPO MOURAO;10/02/1966;1200;4.2;;18.4;;;;;
CAMPO MOURAO;11/02/1966;0;;24.3;;;2.8;22.6;98.75;0.666667
CAMPO MOURAO;11/02/1966;1200;3;;21.2;;;;;
CAMPO MOURAO;12/02/1966;0;;29.6;;0;0.4;22.76;90.75;0.333333
CAMPO MOURAO;12/02/1966;1200;51.4;;20.3;;;;;
CAMPO MOURAO;13/02/1966;0;;26.9;;2.5;1.4;23.28;92.75;0.666667
CAMPO MOURAO;13/02/1966;1200;13.4;;21.1;;;;;
CAMPO MOURAO;14/02/1966;0;;27.8;;0;0.4;23.3;90.25;1.666.667
CAMPO MOURAO;14/02/1966;1200;14.7;;20.4;;;;;
CAMPO MOURAO;15/02/1966;0;;29.9;;3.7;0.7;22.88;86;1.666.667
CAMPO MOURAO;15/02/1966;1200;5.2;;20.3;;;;;
CAMPO MOURAO;16/02/1966;0;;26.4;;11.2;1.4;22.06;87;1.666.667
CAMPO MOURAO;16/02/1966;1200;8.3;;20.2;;;;;
CAMPO MOURAO;17/02/1966;0;;31.2;;10;3.6;24.7;72.25;1.666.667
CAMPO MOURAO;17/02/1966;1200;0;;18.3;;;;;
CAMPO MOURAO;18/02/1966;0;;31.7;;8.1;2.5;24.16;74.75;2
CAMPO MOURAO;18/02/1966;1200;0;;17.7;;;;;
CAMPO MOURAO;19/02/1966;0;;31.8;;7.7;3.5;22.36;83.5;2.666.667
CAMPO MOURAO;19/02/1966;1200;0;;18.5;;;;;
CAMPO MOURAO;20/02/1966;0;;32.1;;9.7;2.4;24.76;71.25;1
CAMPO MOURAO;20/02/1966;1200;2.6;;19.3;;;;;
CAMPO MOURAO;21/02/1966;0;;29.2;;4.2;3.4;21.8;95.25;1.333.333
CAMPO MOURAO;21/02/1966;1200;0;;19;;;;;
CAMPO MOURAO;22/02/1966;0;;29.1;;9;0.8;22.56;85;2
CAMPO MOURAO;22/02/1966;1200;47.4;;17.5;;;;;
CAMPO MOURAO;23/02/1966;0;;31.5;;10.1;2.7;24.84;75.5;2.333.333
CAMPO MOURAO;23/02/1966;1200;0;;18.4;;;;;
CAMPO MOURAO;24/02/1966;0;;30.3;;7.6;3.4;25.02;82;3.666.667
CAMPO MOURAO;24/02/1966;1200;0;;20.4;;;;;
CAMPO MOURAO;25/02/1966;0;;30.3;;9.3;3.7;23.22;80.75;0.666667
CAMPO MOURAO;25/02/1966;1200;52.4;;17.6;;;;;
CAMPO MOURAO;26/02/1966;0;;29.9;;8.9;2.7;24.26;79.5;2
CAMPO MOURAO;26/02/1966;1200;0;;18.7;;;;;
CAMPO MOURAO;27/02/1966;0;;32;;10.8;3.7;24.36;66.25;1.666.667
CAMPO MOURAO;27/02/1966;1200;0;;17.9;;;;;
CAMPO MOURAO;28/02/1966;0;;31.3;;7.8;4.1;25.2;73;2
CAMPO MOURAO;28/02/1966;1200;0;;20.5;;;;;
CAMPO MOURAO;01/03/1966;0;;32.3;;;4;24.58;78.75;2
CAMPO MOURAO;01/03/1966;1200;4.8;;20.6;;;;;
CAMPO MOURAO;02/03/1966;0;;30.5;;;4.7;23.18;82;2.333.333
CAMPO MOURAO;02/03/1966;1200;0;;20.4;;;;;
CAMPO MOURAO;03/03/1966;0;;30.4;;;3;23.22;78.75;2.666.667
CAMPO MOURAO;03/03/1966;1200;24.8;;18.3;;;;;
CAMPO MOURAO;04/03/1966;0;;29.7;;;2.9;23.22;82.5;3.333.333
CAMPO MOURAO;04/03/1966;1200;0;;18.4;;;;;
CAMPO MOURAO;05/03/1966;0;;23.6;;;4.3;20.84;97;5.333.333
CAMPO MOURAO;05/03/1966;1200;0;;19.8;;;;;
CAMPO MOURAO;06/03/1966;0;;25.1;;;5.4;17.36;80.25;3.333.333
CAMPO MOURAO;06/03/1966;1200;0;;12;;;;;
CAMPO MOURAO;07/03/1966;0;;26.3;;;3.6;19.32;67.25;5
CAMPO MOURAO;07/03/1966;1200;0;;13.4;;;;;
CAMPO MOURAO;08/03/1966;0;;25;;;3.4;19.36;71.75;3.666.667
CAMPO MOURAO;08/03/1966;1200;0;;14.5;;;;;
CAMPO MOURAO;09/03/1966;0;;27.1;;;5.4;19.52;72.75;3.333.333
CAMPO MOURAO;09/03/1966;1200;0;;14.2;;;;;
CAMPO MOURAO;10/03/1966;0;;29.3;;;2.7;19.98;67;1.666.667
CAMPO MOURAO;10/03/1966;1200;0;;13;;;;;
CAMPO MOURAO;11/03/1966;0;;29.4;;;2.1;20.78;74.5;1
CAMPO MOURAO;11/03/1966;1200;0;;13.8;;;;;
CAMPO MOURAO;12/03/1966;0;;31.2;;;3.5;21.68;71.75;0.333333
CAMPO MOURAO;12/03/1966;1200;0;;13.6;;;;;
CAMPO MOURAO;13/03/1966;0;;32.2;;10.9;2.5;23.82;71;1.666.667
CAMPO MOURAO;13/03/1966;1200;0;;15.5;;;;;
CAMPO MOURAO;14/03/1966;0;;33.4;;10.7;3.7;24.1;68;2
CAMPO MOURAO;14/03/1966;1200;0;;15.7;;;;;
CAMPO MOURAO;15/03/1966;0;;33.8;;10.8;2.2;25.62;64;2.333.333
CAMPO MOURAO;15/03/1966;1200;0;;17.4;;;;;
CAMPO MOURAO;16/03/1966;0;;33.2;;9.8;4.3;26.1;68;4
CAMPO MOURAO;16/03/1966;1200;0;;20;;;;;
CAMPO MOURAO;17/03/1966;0;;33;;10.6;3.5;25.34;62;2.666.667
CAMPO MOURAO;17/03/1966;1200;0;;17.7;;;;;
CAMPO MOURAO;18/03/1966;0;;33.5;;9.6;4.3;25.2;66.5;2.666.667
CAMPO MOURAO;18/03/1966;1200;0;;17.5;;;;;
CAMPO MOURAO;19/03/1966;0;;33.9;;9.9;3.5;25.22;68;2
CAMPO MOURAO;19/03/1966;1200;0;;18;;;;;
CAMPO MOURAO;20/03/1966;0;;33.9;;10.4;4;24.42;63.75;2.666.667
CAMPO MOURAO;20/03/1966;1200;0;;17;;;;;
CAMPO MOURAO;21/03/1966;0;;31.2;;2.9;4.9;23.82;71.5;4.333.333
CAMPO MOURAO;21/03/1966;1200;0;;16.9;;;;;
CAMPO MOURAO;22/03/1966;0;;27;;5.7;5.6;22.96;89;2.666.667
CAMPO MOURAO;22/03/1966;1200;7;;19.4;;;;;
CAMPO MOURAO;23/03/1966;0;;28;;0;3.4;22.88;87.25;2.666.667
CAMPO MOURAO;23/03/1966;1200;8;;21.1;;;;;
CAMPO MOURAO;24/03/1966;0;;28.5;;3.6;4.4;21.62;83;2.333.333
CAMPO MOURAO;24/03/1966;1200;3.2;;18.9;;;;;
CAMPO MOURAO;25/03/1966;0;;28.5;;0.7;3.9;21.96;90.75;1.333.333
CAMPO MOURAO;25/03/1966;1200;6.4;;19.2;;;;;
CAMPO MOURAO;26/03/1966;0;;26.7;;7;3.1;22.38;81;2.333.333
CAMPO MOURAO;26/03/1966;1200;0;;17.6;;;;;
CAMPO MOURAO;27/03/1966;0;;23;;0;4.3;18.94;83.75;3.333.333
CAMPO MOURAO;27/03/1966;1200;0;;16.3;;;;;
CAMPO MOURAO;28/03/1966;0;;25.6;;3.6;5;20.38;77.75;3.333.333
CAMPO MOURAO;28/03/1966;1200;0;;16.5;;;;;
CAMPO MOURAO;29/03/1966;0;;27.4;;7.4;3.8;21.82;75;4.333.333
CAMPO MOURAO;29/03/1966;1200;0;;16.5;;;;;
CAMPO MOURAO;30/03/1966;0;;29.4;;10.4;4.6;23.26;72.25;3.333.333
CAMPO MOURAO;30/03/1966;1200;0;;17;;;;;
CAMPO MOURAO;31/03/1966;0;;24.4;;1;5.1;20.22;89.25;4.333.333
CAMPO MOURAO;31/03/1966;1200;0;;18.5;;;;;
CAMPO MOURAO;01/04/1966;0;;28.3;;3.4;2.8;22.1;80.5;0.666667
CAMPO MOURAO;01/04/1966;1200;12.1;;17.5;;;;;
CAMPO MOURAO;02/04/1966;0;;29.3;;5.9;2.9;22.9;75.25;2
CAMPO MOURAO;02/04/1966;1200;0;;19.4;;;;;
CAMPO MOURAO;03/04/1966;0;;29.2;;6.1;3.2;22.02;75.75;3.666.667
CAMPO MOURAO;03/04/1966;1200;0;;17.7;;;;;
CAMPO MOURAO;04/04/1966;0;;29.1;;8;4.2;21.68;80.75;2
CAMPO MOURAO;04/04/1966;1200;0;;16.3;;;;;
CAMPO MOURAO;05/04/1966;0;;22;;0;2.6;18.66;85.5;3.666.667
CAMPO MOURAO;05/04/1966;1200;2.5;;16.8;;;;;
CAMPO MOURAO;06/04/1966;0;;21.9;;0;4.5;18.38;90.75;3.333.333
CAMPO MOURAO;06/04/1966;1200;0;;16.4;;;;;
CAMPO MOURAO;07/04/1966;0;;26.8;;5.6;3.6;21.88;83.25;1.333.333
CAMPO MOURAO;07/04/1966;1200;0;;15.7;;;;;
CAMPO MOURAO;08/04/1966;0;;26.7;;10.1;3;20;74.5;2
CAMPO MOURAO;08/04/1966;1200;0;;15.2;;;;;
CAMPO MOURAO;09/04/1966;0;;26.7;;9.6;3.3;19.18;72.5;3.333.333
CAMPO MOURAO;09/04/1966;1200;0;;14.4;;;;;
CAMPO MOURAO;10/04/1966;0;;27.5;;9.3;4.1;19.54;67.75;2.666.667
CAMPO MOURAO;10/04/1966;1200;0;;13.7;;;;;
CAMPO MOURAO;11/04/1966;0;;25.4;;9.8;3.8;18.1;70;3
CAMPO MOURAO;11/04/1966;1200;0;;12.9;;;;;
CAMPO MOURAO;12/04/1966;0;;30.7;;9.6;4.5;19.7;71;4
CAMPO MOURAO;12/04/1966;1200;0;;13;;;;;
CAMPO MOURAO;13/04/1966;0;;28.2;;9.6;5.5;18.92;74.25;1.666.667
CAMPO MOURAO;13/04/1966;1200;0;;12.4;;;;;
CAMPO MOURAO;14/04/1966;0;;28.4;;8.7;4;19.46;78.75;2.333.333
CAMPO MOURAO;14/04/1966;1200;0;;12.7;;;;;
CAMPO MOURAO;15/04/1966;0;;30.2;;10.3;2.6;20.88;73.25;2.333.333
CAMPO MOURAO;15/04/1966;1200;0;;13.3;;;;;
CAMPO MOURAO;16/04/1966;0;;30.6;;10.6;4.4;22.02;67.5;2
CAMPO MOURAO;16/04/1966;1200;0;;15;;;;;
CAMPO MOURAO;17/04/1966;0;;31.4;;10.6;4.9;22.32;65.5;3.666.667
CAMPO MOURAO;17/04/1966;1200;0;;15.4;;;;;
CAMPO MOURAO;18/04/1966;0;;31.4;;10.4;5.7;21.82;69.75;3.333.333
CAMPO MOURAO;18/04/1966;1200;0;;15.5;;;;;
CAMPO MOURAO;19/04/1966;0;;30.8;;10.4;5.1;22.02;69.25;2.666.667
CAMPO MOURAO;19/04/1966;1200;0;;15.1;;;;;
CAMPO MOURAO;20/04/1966;0;;30.7;;10.5;5.2;22.56;69.75;4.666.667
CAMPO MOURAO;20/04/1966;1200;0;;17.5;;;;;
CAMPO MOURAO;21/04/1966;0;;28.7;;10;4.4;22.04;67;4
CAMPO MOURAO;21/04/1966;1200;0;;15.6;;;;;
CAMPO MOURAO;22/04/1966;0;;29.6;;10.5;4.7;20.88;70;3
CAMPO MOURAO;22/04/1966;1200;0;;15.4;;;;;
CAMPO MOURAO;23/04/1966;0;;30.9;;9;5.8;21;72;1.333.333
CAMPO MOURAO;23/04/1966;1200;0;;15;;;;;
CAMPO MOURAO;24/04/1966;0;;27.4;;3;2.4;19.9;74.75;1.666.667
CAMPO MOURAO;24/04/1966;1200;0;;14.6;;;;;
CAMPO MOURAO;25/04/1966;0;;25.3;;6.2;3.2;17.52;82.75;3
CAMPO MOURAO;25/04/1966;1200;1;;14.6;;;;;
CAMPO MOURAO;26/04/1966;0;;25.6;;9;4.5;18.86;80.25;4.666.667
CAMPO MOURAO;26/04/1966;1200;0;;12.8;;;;;
CAMPO MOURAO;27/04/1966;0;;26.4;;8.5;4.9;20.5;78.75;4.666.667
CAMPO MOURAO;27/04/1966;1200;0;;16.6;;;;;
CAMPO MOURAO;28/04/1966;0;;28.8;;9.4;3.3;20.02;68;2
CAMPO MOURAO;28/04/1966;1200;0;;15.3;;;;;
CAMPO MOURAO;29/04/1966;0;;28.6;;8.8;3.7;19.92;76.75;1.666.667
CAMPO MOURAO;29/04/1966;1200;0;;14.4;;;;;
CAMPO MOURAO;30/04/1966;0;;29.8;;6.6;4.7;18.64;67;1.666.667
CAMPO MOURAO;30/04/1966;1200;0;;13.1;;;;;
CAMPO MOURAO;01/05/1966;0;;27.3;;2.6;1.5;19.7;72.75;1.333.333
CAMPO MOURAO;01/05/1966;1200;0;;14.4;;;;;
CAMPO MOURAO;02/05/1966;0;;30;;3.2;2.5;21.66;76;1.666.667
CAMPO MOURAO;02/05/1966;1200;0;;15.5;;;;;
CAMPO MOURAO;03/05/1966;0;;29;;3.2;3.4;21.9;82;1.666.667
CAMPO MOURAO;03/05/1966;1200;3.4;;18;;;;;
CAMPO MOURAO;04/05/1966;0;;27.7;;4.1;3.3;21.54;84.25;2
CAMPO MOURAO;04/05/1966;1200;0;;17.2;;;;;
CAMPO MOURAO;05/05/1966;0;;22.2;;0.8;3.2;17.84;94.5;2.333.333
CAMPO MOURAO;05/05/1966;1200;0;;15.7;;;;;
CAMPO MOURAO;06/05/1966;0;;24.6;;5.6;0.2;18.56;93.75;1.333.333
CAMPO MOURAO;06/05/1966;1200;27.6;;15.6;;;;;
CAMPO MOURAO;07/05/1966;0;;25.6;;8.4;0.3;18.18;84.25;1.666.667
CAMPO MOURAO;07/05/1966;1200;0;;15.6;;;;;
CAMPO MOURAO;08/05/1966;0;;25.4;;9.8;3.4;17.96;76;3
CAMPO MOURAO;08/05/1966;1200;0;;11.5;;;;;
CAMPO MOURAO;09/05/1966;0;;26.6;;8.4;3.5;18.68;75.25;2
CAMPO MOURAO;09/05/1966;1200;0;;12.6;;;;;
CAMPO MOURAO;10/05/1966;0;;25.1;;4.5;3.2;18;85;1.666.667
CAMPO MOURAO;10/05/1966;1200;0;;12.2;;;;;
CAMPO MOURAO;11/05/1966;0;;26.8;;6;3.6;19.06;86.25;4
CAMPO MOURAO;11/05/1966;1200;0;;14.6;;;;;
CAMPO MOURAO;12/05/1966;0;;22.7;;3.1;2.1;17.56;89.75;1.333.333
CAMPO MOURAO;12/05/1966;1200;14.6;;15.9;;;;;
CAMPO MOURAO;13/05/1966;0;;24.9;;5;1.3;18.54;80.5;1.666.667
CAMPO MOURAO;13/05/1966;1200;0;;14;;;;;
CAMPO MOURAO;14/05/1966;0;;25;;7.6;2.9;18.62;80.5;3.333.333
CAMPO MOURAO;14/05/1966;1200;0;;15.1;;;;;
CAMPO MOURAO;15/05/1966;0;;23.3;;9.8;3.3;15.96;68.5;2.333.333
CAMPO MOURAO;15/05/1966;1200;0;;12.2;;;;;
CAMPO MOURAO;16/05/1966;0;;25.5;;10.5;3.4;15.76;67.5;1.666.667
CAMPO MOURAO;16/05/1966;1200;0;;11;;;;;
CAMPO MOURAO;17/05/1966;0;;24;;10.2;2.8;14.02;63.25;2.333.333
CAMPO MOURAO;17/05/1966;1200;0;;7;;;;;
CAMPO MOURAO;18/05/1966;0;;26.2;;10.2;5.8;16.88;72.25;1.333.333
CAMPO MOURAO;18/05/1966;1200;0;;9.5;;;;;
CAMPO MOURAO;19/05/1966;0;;26.7;;9.3;5;19.16;71.25;2.666.667
CAMPO MOURAO;19/05/1966;1200;0;;11.3;;;;;
CAMPO MOURAO;20/05/1966;0;;19.6;;0;4.6;16.02;96;3
CAMPO MOURAO;20/05/1966;1200;16.2;;14.8;;;;;
CAMPO MOURAO;21/05/1966;0;;18.8;;0;3.3;17;93.75;4
CAMPO MOURAO;21/05/1966;1200;0;;14.8;;;;;
CAMPO MOURAO;22/05/1966;0;;19;;0;0.5;17.9;97.75;4
CAMPO MOURAO;22/05/1966;1200;0;;16.6;;;;;
CAMPO MOURAO;23/05/1966;0;;20.2;;7.3;0.4;12.56;75.25;3.666.667
CAMPO MOURAO;23/05/1966;1200;1.6;;9.3;;;;;
CAMPO MOURAO;24/05/1966;0;;20.4;;10.3;2.3;10.82;64;2.333.333
CAMPO MOURAO;24/05/1966;1200;0;;4;;;;;
CAMPO MOURAO;25/05/1966;0;;21.5;;10.2;4;14.68;73;4
CAMPO MOURAO;25/05/1966;1200;0;;7;;;;;
CAMPO MOURAO;26/05/1966;0;;23.7;;9.8;2.9;16.18;73;3.333.333
CAMPO MOURAO;26/05/1966;1200;0;;9.9;;;;;
CAMPO MOURAO;27/05/1966;0;;23.9;;9.6;3.9;16.38;75.25;2.666.667
CAMPO MOURAO;27/05/1966;1200;0;;11.9;;;;;
CAMPO MOURAO;28/05/1966;0;;24.7;;9.6;2.7;15.4;78.75;2.333.333
CAMPO MOURAO;28/05/1966;1200;0;;8.6;;;;;
CAMPO MOURAO;29/05/1966;0;;24.3;;9.9;2.9;16.2;73.25;2
CAMPO MOURAO;29/05/1966;1200;0;;10.5;;;;;
CAMPO MOURAO;30/05/1966;0;;24.3;;9.8;2.9;16;70.75;2
CAMPO MOURAO;30/05/1966;1200;0;;10.4;;;;;
CAMPO MOURAO;31/05/1966;0;;25.4;;9.2;3.1;15.76;76;1.666.667
CAMPO MOURAO;31/05/1966;1200;0;;9.5;;;;;
CAMPO MOURAO;01/06/1966;0;;26;;9.3;4.1;16.84;75.75;1
CAMPO MOURAO;01/06/1966;1200;0;;11.9;;;;;
CAMPO MOURAO;02/06/1966;0;;24;;10.1;3.6;16.34;79.25;1.666.667
CAMPO MOURAO;02/06/1966;1200;0;;11.8;;;;;
CAMPO MOURAO;03/06/1966;0;;24.8;;10;3.3;14.72;78.25;1.666.667
CAMPO MOURAO;03/06/1966;1200;0;;8.8;;;;;
CAMPO MOURAO;04/06/1966;0;;24.7;;9.3;5.9;13.98;79.25;1.333.333
CAMPO MOURAO;04/06/1966;1200;0;;6.8;;;;;
CAMPO MOURAO;05/06/1966;0;;24.3;;9.9;2.8;13.82;75.75;1.333.333
CAMPO MOURAO;05/06/1966;1200;0;;6.9;;;;;
CAMPO MOURAO;06/06/1966;0;;21.7;;9.6;4.5;12.62;79.25;2
CAMPO MOURAO;06/06/1966;1200;0;;6.9;;;;;
CAMPO MOURAO;07/06/1966;0;;23.7;;10.2;3.4;12.94;78;2.333.333
CAMPO MOURAO;07/06/1966;1200;0;;6.6;;;;;
CAMPO MOURAO;08/06/1966;0;;24.1;;9.5;4.8;13.74;74.75;1.333.333
CAMPO MOURAO;08/06/1966;1200;0;;6.1;;;;;
CAMPO MOURAO;09/06/1966;0;;24.1;;9.6;3.3;14.42;69;2.666.667
CAMPO MOURAO;09/06/1966;1200;0;;7.8;;;;;
CAMPO MOURAO;10/06/1966;0;;24.1;;9.9;3.5;14.88;75;1.333.333
CAMPO MOURAO;10/06/1966;1200;0;;8.1;;;;;
CAMPO MOURAO;11/06/1966;0;;25.4;;10;4.5;17;72;0.666667
CAMPO MOURAO;11/06/1966;1200;0;;13.2;;;;;
CAMPO MOURAO;12/06/1966;0;;24.3;;2.8;4.9;17.52;85;3.666.667
CAMPO MOURAO;12/06/1966;1200;0;;12.8;;;;;
CAMPO MOURAO;13/06/1966;0;;25.3;;6.1;4;18.96;77.25;1.333.333
CAMPO MOURAO;13/06/1966;1200;2.8;;14.5;;;;;
CAMPO MOURAO;14/06/1966;0;;27.1;;7;3;20;77.5;4.333.333
CAMPO MOURAO;14/06/1966;1200;0;;13.7;;;;;
CAMPO MOURAO;15/06/1966;0;;22.5;;3;5.8;18.64;89.75;1.333.333
CAMPO MOURAO;15/06/1966;1200;0;;16.5;;;;;
CAMPO MOURAO;16/06/1966;0;;26.5;;5.2;1.2;20.24;85;1.333.333
CAMPO MOURAO;16/06/1966;1200;0;;15.3;;;;;
CAMPO MOURAO;17/06/1966;0;;28.5;;6.4;2.4;19.96;78.5;2
CAMPO MOURAO;17/06/1966;1200;0;;14.7;;;;;
CAMPO MOURAO;18/06/1966;0;;25.3;;5.9;2.2;19.12;94.75;3.333.333
CAMPO MOURAO;18/06/1966;1200;8;;16.5;;;;;
CAMPO MOURAO;19/06/1966;0;;22.6;;6.7;2.2;17.74;83.25;2.333.333
CAMPO MOURAO;19/06/1966;1200;0;;14.2;;;;;
CAMPO MOURAO;20/06/1966;0;;25.2;;9.7;1.2;18;80;2.666.667
CAMPO MOURAO;20/06/1966;1200;0;;12.3;;;;;
CAMPO MOURAO;21/06/1966;0;;26.3;;4.1;3;18.18;81;3
CAMPO MOURAO;21/06/1966;1200;0;;12.6;;;;;
CAMPO MOURAO;22/06/1966;0;;26.9;;8.1;4;19.52;76.25;0
CAMPO MOURAO;22/06/1966;1200;0;;13.6;;;;;
CAMPO MOURAO;23/06/1966;0;;24.9;;4.9;4.5;16.76;86;1.666.667
CAMPO MOURAO;23/06/1966;1200;0;;13.7;;;;;
CAMPO MOURAO;24/06/1966;0;;19.3;;10.7;4.5;10.36;72;1
CAMPO MOURAO;24/06/1966;1200;14.7;;6.2;;;;;
CAMPO MOURAO;25/06/1966;0;;23.6;;9.8;3.9;14.62;76.25;2.333.333
CAMPO MOURAO;25/06/1966;1200;0;;4.4;;;;;
CAMPO MOURAO;26/06/1966;0;;25.5;;10.3;4.2;19.08;82;3.666.667
CAMPO MOURAO;26/06/1966;1200;0;;13.2;;;;;
CAMPO MOURAO;27/06/1966;0;;26.8;;6.7;2.9;20.28;76;3.333.333
CAMPO MOURAO;27/06/1966;1200;0;;16.6;;;;;
