Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media
LONDRINA;01/01/1966;0;;28.4;;5.5;0.5;22.52;85.5;2
LONDRINA;01/01/1966;1200;26;;18.3;;;;;
LONDRINA;02/01/1966;0;;29.6;;5.7;3.7;24.18;81.75;1.333.333
LONDRINA;02/01/1966;1200;0.2;;20.3;;;;;
LONDRINA;03/01/1966;0;;28.2;;2.5;0.4;23.4;88.5;0.666667
LONDRINA;03/01/1966;1200;0.5;;21;;;;;
LONDRINA;04/01/1966;0;;30;;5.9;0.3;24.4;84.5;1.333.333
LONDRINA;04/01/1966;1200;0;;20.4;;;;;
LONDRINA;05/01/1966;0;;31.4;;9.4;1.6;25.12;76.75;2
LONDRINA;05/01/1966;1200;0;;19.2;;;;;
LONDRINA;06/01/1966;0;;32;;11.3;2.6;25.62;73;2.666.667
LONDRINA;06/01/1966;1200;0;;19.6;;;;;
LONDRINA;07/01/1966;0;;30.2;;5.8;2.5;24.62;80.5;3.333.333
LONDRINA;07/01/1966;1200;0;;20.7;;;;;
LONDRINA;08/01/1966;0;;28.2;;5.5;2.2;24.12;86;2
LONDRINA;08/01/1966;1200;0;;20.2;;;;;
LONDRINA;09/01/1966;0;;25.4;;0.4;1.3;22.86;89;1.666.667
LONDRINA;09/01/1966;1200;10.3;;20.6;;;;;
LONDRINA;10/01/1966;0;;29.8;;5.9;0.8;23.04;88;2.333.333
LONDRINA;10/01/1966;1200;0;;20.4;;;;;
LONDRINA;11/01/1966;0;;25.6;;7.6;2.1;21.4;75.75;5
LONDRINA;11/01/1966;1200;5.3;;18.4;;;;;
LONDRINA;12/01/1966;0;;28.4;;10.7;3.3;21.44;77;4.666.667
LONDRINA;12/01/1966;1200;0;;15.9;;;;;
LONDRINA;13/01/1966;0;;28.6;;11.7;3;21.56;68;3
LONDRINA;13/01/1966;1200;5.1;;14.2;;;;;
LONDRINA;14/01/1966;0;;30;;11.6;3.5;22.16;62.75;2.333.333
LONDRINA;14/01/1966;1200;0;;14.4;;;;;
LONDRINA;15/01/1966;0;;29;;9.3;3.3;21.94;75;1
LONDRINA;15/01/1966;1200;0;;16.5;;;;;
LONDRINA;16/01/1966;0;;33.4;;11.9;2.6;24.54;66.5;1.333.333
LONDRINA;16/01/1966;1200;0;;15.9;;;;;
LONDRINA;17/01/1966;0;;33.8;;11;3.8;25.48;65.25;1
LONDRINA;17/01/1966;1200;0;;18.6;;;;;
LONDRINA;18/01/1966;0;;32.4;;8;3.8;26.1;65.25;2
LONDRINA;18/01/1966;1200;0;;20.4;;;;;
LONDRINA;19/01/1966;0;;30;;1.5;3;23.06;90.25;1.666.667
LONDRINA;19/01/1966;1200;3;;19.7;;;;;
LONDRINA;20/01/1966;0;;33;;7.2;0.6;25.56;77;1.333.333
LONDRINA;20/01/1966;1200;15.2;;19.8;;;;;
LONDRINA;21/01/1966;0;;34.6;;9.6;3.3;27.04;66;2.333.333
LONDRINA;21/01/1966;1200;0;;20.5;;;;;
LONDRINA;22/01/1966;0;;32.4;;5.5;3.8;24.8;80.5;4
LONDRINA;22/01/1966;1200;0;;20.8;;;;;
LONDRINA;23/01/1966;0;;32.8;;6.7;1.9;24.86;77.25;1.666.667
LONDRINA;23/01/1966;1200;3.4;;19.4;;;;;
LONDRINA;24/01/1966;0;;34.4;;10.4;2.9;27.54;64.75;4
LONDRINA;24/01/1966;1200;2.9;;20.9;;;;;
LONDRINA;25/01/1966;0;;34.4;;4.8;3.9;25.76;72.25;5
LONDRINA;25/01/1966;1200;0;;21.2;;;;;
LONDRINA;26/01/1966;0;;29.2;;2.7;2.9;24.18;82;4
LONDRINA;26/01/1966;1200;0;;21.3;;;;;
LONDRINA;27/01/1966;0;;26.2;;3.1;2.3;23.14;86;2
LONDRINA;27/01/1966;1200;4.2;;20.7;;;;;
LONDRINA;28/01/1966;0;;30.6;;7.2;1.5;24.36;75.25;2
LONDRINA;28/01/1966;1200;2.1;;19.4;;;;;
LONDRINA;29/01/1966;0;;30.2;;4.7;2.6;23.84;87;2.333.333
LONDRINA;29/01/1966;1200;0;;20.6;;;;;
LONDRINA;30/01/1966;0;;27.2;;2.9;1.3;23.4;88.25;2.333.333
LONDRINA;30/01/1966;1200;34.6;;20.8;;;;;
LONDRINA;31/01/1966;0;;29.1;;2;0.9;23.22;88.75;2
LONDRINA;31/01/1966;1200;20.8;;21;;;;;
LONDRINA;01/02/1966;0;;31.6;;7.8;0.9;25.08;81.5;1
LONDRINA;01/02/1966;1200;35.5;;20.2;;;;;
LONDRINA;02/02/1966;0;;32.6;;11.3;2.1;26.44;73.25;1
LONDRINA;02/02/1966;1200;1;;20.2;;;;;
LONDRINA;03/02/1966;0;;32.8;;11.4;3.1;26.96;69;3
LONDRINA;03/02/1966;1200;0;;21.4;;;;;
LONDRINA;04/02/1966;0;;32.6;;10.1;3.4;26.64;69.75;3.333.333
LONDRINA;04/02/1966;1200;0;;21.5;;;;;
LONDRINA;05/02/1966;0;;30.2;;4.3;3.1;23.9;83.75;1.333.333
LONDRINA;05/02/1966;1200;0;;21.2;;;;;
LONDRINA;06/02/1966;0;;29.8;;5.6;1.9;23.58;90;3.666.667
LONDRINA;06/02/1966;1200;0;;20.1;;;;;
LONDRINA;07/02/1966;0;;28.4;;3.9;1.9;23.46;92.5;3
LONDRINA;07/02/1966;1200;3;;21.1;;;;;
LONDRINA;08/02/1966;0;;27;;4.3;0.9;23.42;91;2.333.333
LONDRINA;08/02/1966;1200;8.6;;21.1;;;;;
LONDRINA;09/02/1966;0;;29.2;;3.5;0.9;24.2;85.75;2.666.667
LONDRINA;09/02/1966;1200;5.3;;21;;;;;
LONDRINA;10/02/1966;0;;27;;2.2;1.8;22.36;91.25;2
LONDRINA;10/02/1966;1200;18.8;;18.8;;;;;
LONDRINA;11/02/1966;0;;28.2;;4.3;0.9;23.54;87.75;3.666.667
LONDRINA;11/02/1966;1200;16.4;;21.2;;;;;
LONDRINA;12/02/1966;0;;26.2;;0.9;1.3;22.72;96.75;1.333.333
LONDRINA;12/02/1966;1200;6.7;;20.8;;;;;
LONDRINA;13/02/1966;0;;28.4;;4.4;0.5;23.64;88.5;1.333.333
LONDRINA;13/02/1966;1200;8.2;;20.8;;;;;
LONDRINA;14/02/1966;0;;29.4;;9;1.1;23.8;85.5;2.666.667
LONDRINA;14/02/1966;1200;9.4;;19.4;;;;;
LONDRINA;15/02/1966;0;;33;;8.7;1.8;24.92;77.75;2
LONDRINA;15/02/1966;1200;0;;20.6;;;;;
LONDRINA;16/02/1966;0;;30.2;;3.9;3.1;24.52;77.75;1.666.667
LONDRINA;16/02/1966;1200;0;;19.6;;;;;
LONDRINA;17/02/1966;0;;32.8;;10.8;2.3;26.08;65;2.666.667
LONDRINA;17/02/1966;1200;0;;19.2;;;;;
LONDRINA;18/02/1966;0;;33.8;;10.6;4;25.84;66.25;2
LONDRINA;18/02/1966;1200;0;;18.2;;;;;
LONDRINA;19/02/1966;0;;34.2;;9.7;4.7;26.28;63.75;2.666.667
LONDRINA;19/02/1966;1200;0;;19.8;;;;;
LONDRINA;20/02/1966;0;;33;;9.1;4.8;25.14;73.5;2
LONDRINA;20/02/1966;1200;0;;19.7;;;;;
LONDRINA;21/02/1966;0;;30;;5.8;3.3;23.2;86;2
LONDRINA;21/02/1966;1200;0;;19.4;;;;;
LONDRINA;22/02/1966;0;;29.4;;7;1.1;23.6;80;1
LONDRINA;22/02/1966;1200;65.2;;19;;;;;
LONDRINA;23/02/1966;0;;31.8;;10.8;1.8;25.4;74.75;1
LONDRINA;23/02/1966;1200;0;;19;;;;;
LONDRINA;24/02/1966;0;;29.6;;5.1;2.8;25;83;1.666.667
LONDRINA;24/02/1966;1200;3.8;;21.8;;;;;
LONDRINA;25/02/1966;0;;30.2;;9.7;1.1;23.92;78;1.666.667
LONDRINA;25/02/1966;1200;14.8;;18.6;;;;;
LONDRINA;26/02/1966;0;;30.2;;9;2.6;25.06;76.5;3
LONDRINA;26/02/1966;1200;0;;20.9;;;;;
LONDRINA;27/02/1966;0;;32.2;;10.8;3.1;25.24;74.5;2.666.667
LONDRINA;27/02/1966;1200;0;;19.4;;;;;
LONDRINA;28/02/1966;0;;31.4;;9.3;3.2;25.48;73;2
LONDRINA;28/02/1966;1200;0;;19.6;;;;;
LONDRINA;01/03/1966;0;;32.4;;7.2;2.5;23.48;80.75;2
LONDRINA;01/03/1966;1200;0;;20.2;;;;;
LONDRINA;02/03/1966;0;;31.4;;7;2.6;23.8;77.5;2.333.333
LONDRINA;02/03/1966;1200;9;;18.6;;;;;
LONDRINA;03/03/1966;0;;31;;5.9;2.1;23.44;90.75;1.666.667
LONDRINA;03/03/1966;1200;0;;19;;;;;
LONDRINA;04/03/1966;0;;30.6;;5.8;1;24.48;81.5;3.666.667
LONDRINA;04/03/1966;1200;3.6;;20.1;;;;;
LONDRINA;05/03/1966;0;;26.6;;2.5;2.5;21.56;91.75;1.666.667
LONDRINA;05/03/1966;1200;2;;18.6;;;;;
LONDRINA;06/03/1966;0;;26.6;;9.9;1;19.36;73;3.666.667
LONDRINA;06/03/1966;1200;35.8;;15.5;;;;;
LONDRINA;07/03/1966;0;;24;;6.6;3;19.22;75;5
LONDRINA;07/03/1966;1200;0;;13.5;;;;;
LONDRINA;08/03/1966;0;;25.6;;5.9;3.1;19.64;77.75;4.666.667
LONDRINA;08/03/1966;1200;0;;14.7;;;;;
LONDRINA;09/03/1966;0;;26.4;;8;2.7;19.26;80.25;2.333.333
LONDRINA;09/03/1966;1200;0;;13.7;;;;;
LONDRINA;10/03/1966;0;;27.2;;7.4;2.1;19.34;80.5;2
LONDRINA;10/03/1966;1200;0.6;;13.9;;;;;
LONDRINA;11/03/1966;0;;29.6;;9.6;2.1;21.46;71.5;1.333.333
LONDRINA;11/03/1966;1200;3.5;;13.6;;;;;
LONDRINA;12/03/1966;0;;31.4;;9.4;2.7;23.58;63;2.333.333
LONDRINA;12/03/1966;1200;0;;15.1;;;;;
LONDRINA;13/03/1966;0;;32.2;;9.1;3.6;23.88;64.5;1.666.667
LONDRINA;13/03/1966;1200;0;;15.8;;;;;
LONDRINA;14/03/1966;0;;32.6;;9.6;3.8;25.4;64.25;2
LONDRINA;14/03/1966;1200;0;;17.2;;;;;
LONDRINA;15/03/1966;0;;33.4;;9.3;3.2;25.8;65.25;1.666.667
LONDRINA;15/03/1966;1200;0;;19.4;;;;;
LONDRINA;16/03/1966;0;;32.2;;9.1;3.6;25.96;66.5;2.333.333
LONDRINA;16/03/1966;1200;0;;19.8;;;;;
LONDRINA;17/03/1966;0;;32.6;;9.3;3.6;25.6;63.25;1.333.333
LONDRINA;17/03/1966;1200;0;;18.6;;;;;
LONDRINA;18/03/1966;0;;33.2;;8.7;3.9;25.6;59.75;1.666.667
LONDRINA;18/03/1966;1200;0;;18.6;;;;;
LONDRINA;19/03/1966;0;;32.4;;9.3;4.1;25.16;59.5;1
LONDRINA;19/03/1966;1200;0;;17;;;;;
LONDRINA;20/03/1966;0;;32.4;;9.5;4.1;25.14;64;1.333.333
LONDRINA;20/03/1966;1200;0;;17;;;;;
LONDRINA;21/03/1966;0;;31.8;;6.2;3.9;24.74;71.25;2.666.667
LONDRINA;21/03/1966;1200;0;;18.6;;;;;
LONDRINA;22/03/1966;0;;28.4;;2.4;3.5;23.32;84.75;0.666667
LONDRINA;22/03/1966;1200;2.2;;20.2;;;;;
LONDRINA;23/03/1966;0;;28.4;;2.3;1.7;22.62;85.25;1.333.333
LONDRINA;23/03/1966;1200;0;;20;;;;;
LONDRINA;24/03/1966;0;;29.4;;5.1;1.6;22.84;83.25;2.333.333
LONDRINA;24/03/1966;1200;0;;18.2;;;;;
LONDRINA;25/03/1966;0;;28.2;;2.7;1.8;22.72;89.75;2
LONDRINA;25/03/1966;1200;6.4;;20.4;;;;;
LONDRINA;26/03/1966;0;;27.2;;4.2;0.8;21.98;78.5;3.333.333
LONDRINA;26/03/1966;1200;47.2;;18.5;;;;;
LONDRINA;27/03/1966;0;;19;;0;3;17.78;91.75;1.666.667
LONDRINA;27/03/1966;1200;0;;16.5;;;;;
LONDRINA;28/03/1966;0;;22;;0;0.8;19.42;86.75;2.333.333
LONDRINA;28/03/1966;1200;16.3;;16.8;;;;;
LONDRINA;29/03/1966;0;;27.8;;8.1;1.8;21.66;81;2.333.333
LONDRINA;29/03/1966;1200;0;;15.9;;;;;
LONDRINA;30/03/1966;0;;29.6;;9.9;2.5;22.8;75.75;3
LONDRINA;30/03/1966;1200;0;;16.4;;;;;
LONDRINA;31/03/1966;0;;27.4;;3.7;2.9;20.9;82.75;2
LONDRINA;31/03/1966;1200;0;;17.4;;;;;
LONDRINA;01/04/1966;0;;28.6;;4.3;1.3;23.26;80;1.666.667
LONDRINA;01/04/1966;1200;0.4;;18;;;;;
LONDRINA;02/04/1966;0;;24;;0.6;1.7;21.54;95.75;1.666.667
LONDRINA;02/04/1966;1200;18.6;;20.2;;;;;
LONDRINA;03/04/1966;0;;27.6;;7.7;0.6;22.14;81;3.333.333
LONDRINA;03/04/1966;1200;19.2;;18.3;;;;;
LONDRINA;04/04/1966;0;;26.2;;5.7;2.5;21.22;76;3.666.667
LONDRINA;04/04/1966;1200;0;;17.2;;;;;
LONDRINA;05/04/1966;0;;23;;1.4;3.3;19.46;82.25;4.333.333
LONDRINA;05/04/1966;1200;0;;16.1;;;;;
LONDRINA;06/04/1966;0;;19.2;;0;1.5;16.8;98.5;3.333.333
LONDRINA;06/04/1966;1200;31.9;;15.8;;;;;
LONDRINA;07/04/1966;0;;27;;8.2;0.2;19.72;85.5;2
LONDRINA;07/04/1966;1200;21;;15;;;;;
LONDRINA;08/04/1966;0;;25.6;;7.7;0.1;19.06;82;3.333.333
LONDRINA;08/04/1966;1200;9;;14.3;;;;;
LONDRINA;09/04/1966;0;;26.2;;9.5;3.4;19.32;78.5;2.666.667
LONDRINA;09/04/1966;1200;0;;14.2;;;;;
LONDRINA;10/04/1966;0;;26;;10;2.5;18.94;76.75;1.666.667
LONDRINA;10/04/1966;1200;0;;13.6;;;;;
LONDRINA;11/04/1966;0;;24;;9.9;2.5;17.92;80.25;2.333.333
LONDRINA;11/04/1966;1200;0;;12.2;;;;;
LONDRINA;12/04/1966;0;;24.8;;9.5;2.2;18.4;77.75;3
LONDRINA;12/04/1966;1200;0;;13;;;;;
LONDRINA;13/04/1966;0;;27;;9.5;2.6;19.06;75.25;1.666.667
LONDRINA;13/04/1966;1200;0;;12.1;;;;;
LONDRINA;14/04/1966;0;;27.8;;9.4;2.3;20.74;68.25;2
LONDRINA;14/04/1966;1200;0;;12.5;;;;;
LONDRINA;15/04/1966;0;;28.8;;7.9;3;22;70.25;1.333.333
LONDRINA;15/04/1966;1200;0;;15;;;;;
LONDRINA;16/04/1966;0;;28.8;;10.3;2.9;21.42;72;3
LONDRINA;16/04/1966;1200;0;;15.2;;;;;
LONDRINA;17/04/1966;0;;30;;9.4;3.5;22.52;73;1.666.667
LONDRINA;17/04/1966;1200;0;;15.6;;;;;
LONDRINA;18/04/1966;0;;30.2;;10;3.1;22.76;67.5;2
LONDRINA;18/04/1966;1200;0;;16.9;;;;;
LONDRINA;19/04/1966;0;;30.2;;9.6;3.5;22.1;67.25;2
LONDRINA;19/04/1966;1200;0;;15.3;;;;;
LONDRINA;20/04/1966;0;;29;;9.8;3.7;21.92;69;2.666.667
LONDRINA;20/04/1966;1200;0;;15.7;;;;;
LONDRINA;21/04/1966;0;;27.6;;9.1;4.8;21.48;74.5;3.666.667
LONDRINA;21/04/1966;1200;0;;16.3;;;;;
LONDRINA;22/04/1966;0;;28.3;;10;3.7;20.86;74.75;2.666.667
LONDRINA;22/04/1966;1200;0;;14.8;;;;;
LONDRINA;23/04/1966;0;;29.6;;9.5;2.7;22.02;70;1.333.333
LONDRINA;23/04/1966;1200;0;;15.8;;;;;
LONDRINA;24/04/1966;0;;28.9;;7.9;3.2;22.2;68.25;2.666.667
LONDRINA;24/04/1966;1200;0;;16;;;;;
LONDRINA;25/04/1966;0;;19;;0.8;3.4;17.12;95;2.666.667
LONDRINA;25/04/1966;1200;1;;15.9;;;;;
LONDRINA;26/04/1966;0;;23.8;;9.1;0.5;18.44;85.25;2.333.333
LONDRINA;26/04/1966;1200;9;;14.4;;;;;
LONDRINA;27/04/1966;0;;24;;8;2.2;19.54;81.25;3
LONDRINA;27/04/1966;1200;0;;16.2;;;;;
LONDRINA;28/04/1966;0;;25.8;;7;2.3;20.14;84.25;1
LONDRINA;28/04/1966;1200;0;;15.8;;;;;
LONDRINA;29/04/1966;0;;27.6;;9.2;1.8;20.44;79;0.666667
LONDRINA;29/04/1966;1200;0;;14.4;;;;;
LONDRINA;30/04/1966;0;;28.9;;7.6;2;21.72;73.25;1
LONDRINA;30/04/1966;1200;0;;15.9;;;;;
LONDRINA;01/05/1966;0;;26.6;;5.3;2.3;20.24;84.25;1.666.667
LONDRINA;01/05/1966;1200;0;;15.2;;;;;
LONDRINA;02/05/1966;0;;29.8;;6.3;1.9;22.32;83.5;1
LONDRINA;02/05/1966;1200;0;;17;;;;;
LONDRINA;03/05/1966;0;;27.6;;1.7;1.7;22.48;86.75;1.333.333
LONDRINA;03/05/1966;1200;0;;18.7;;;;;
LONDRINA;04/05/1966;0;;29.3;;2.9;1.2;22.18;88.75;0.666667
LONDRINA;04/05/1966;1200;0;;17.4;;;;;
LONDRINA;05/05/1966;0;;26;;4.7;1.1;19.76;88.25;1.666.667
LONDRINA;05/05/1966;1200;0;;17;;;;;
LONDRINA;06/05/1966;0;;25.2;;6.3;1.3;19.94;88.25;1.333.333
LONDRINA;06/05/1966;1200;11.6;;15.6;;;;;
LONDRINA;07/05/1966;0;;26.2;;9.6;1;19.36;78.75;2
LONDRINA;07/05/1966;1200;3.7;;15;;;;;
LONDRINA;08/05/1966;0;;25.4;;8.8;2.3;18.42;77.25;1.333.333
LONDRINA;08/05/1966;1200;0;;13.6;;;;;
LONDRINA;09/05/1966;0;;24.8;;5.3;1.9;17.86;88;1.333.333
LONDRINA;09/05/1966;1200;0;;13.3;;;;;
LONDRINA;10/05/1966;0;;25.3;;5.3;1.5;18.12;89;1.333.333
LONDRINA;10/05/1966;1200;0;;13;;;;;
LONDRINA;11/05/1966;0;;25.5;;5.4;1.4;20.28;81.25;1.666.667
LONDRINA;11/05/1966;1200;0;;15.4;;;;;
LONDRINA;12/05/1966;0;;22.4;;1.1;1.8;18.56;93.25;1.333.333
LONDRINA;12/05/1966;1200;12.1;;16;;;;;
LONDRINA;13/05/1966;0;;24.4;;2.7;0.5;19;88;1.333.333
LONDRINA;13/05/1966;1200;0.4;;17;;;;;
LONDRINA;14/05/1966;0;;24.5;;7.9;1.6;19.04;83.75;1.666.667
LONDRINA;14/05/1966;1200;0;;15.6;;;;;
LONDRINA;15/05/1966;0;;24;;9.4;2.1;17.18;73;3
LONDRINA;15/05/1966;1200;0;;12.9;;;;;
LONDRINA;16/05/1966;0;;24.3;;9.4;3.6;15.34;76.5;1.333.333
LONDRINA;16/05/1966;1200;0;;9.6;;;;;
LONDRINA;17/05/1966;0;;24;;9.6;2.7;15.8;74.25;2.333.333
LONDRINA;17/05/1966;1200;0;;8.2;;;;;
LONDRINA;18/05/1966;0;;25.7;;9.4;3.1;17.74;73.5;2.666.667
LONDRINA;18/05/1966;1200;0;;11;;;;;
LONDRINA;19/05/1966;0;;25.9;;9.3;2.8;18.38;74;1.666.667
LONDRINA;19/05/1966;1200;0;;12.2;;;;;
LONDRINA;20/05/1966;0;;18.6;;0;2.8;15.44;93.75;1.666.667
LONDRINA;20/05/1966;1200;0;;13.7;;;;;
LONDRINA;21/05/1966;0;;19.6;;0.2;0.4;16.98;93.25;2.333.333
LONDRINA;21/05/1966;1200;6.1;;13.6;;;;;
LONDRINA;22/05/1966;0;;18.8;;0;0.5;17.54;97.75;2.333.333
LONDRINA;22/05/1966;1200;43.7;;16.6;;;;;
LONDRINA;23/05/1966;0;;22;;4.5;0.2;16.38;83;2
LONDRINA;23/05/1966;1200;18.2;;13.9;;;;;
LONDRINA;24/05/1966;0;;20.4;;9.4;2;12.9;70.5;3
LONDRINA;24/05/1966;1200;0;;7;;;;;
LONDRINA;25/05/1966;0;;21.4;;9.3;3.2;14.2;74;2.666.667
LONDRINA;25/05/1966;1200;0;;7.4;;;;;
LONDRINA;26/05/1966;0;;23.3;;9;3.1;15.86;78.75;2.666.667
LONDRINA;26/05/1966;1200;0;;10.2;;;;;
LONDRINA;27/05/1966;0;;23.3;;9.4;2.7;16.38;73.75;2
LONDRINA;27/05/1966;1200;0;;11.2;;;;;
LONDRINA;28/05/1966;0;;24.4;;9.4;2.7;16.36;78.25;1.666.667
LONDRINA;28/05/1966;1200;0;;10.4;;;;;
LONDRINA;29/05/1966;0;;24.1;;9.4;1.9;16.36;78.5;1.666.667
LONDRINA;29/05/1966;1200;0;;10.6;;;;;
LONDRINA;30/05/1966;0;;23.7;;9.3;2.4;16.08;79.5;1.666.667
LONDRINA;30/05/1966;1200;0;;10.1;;;;;
LONDRINA;31/05/1966;0;;24.6;;8.6;2.1;16.44;74.75;2
LONDRINA;31/05/1966;1200;0;;10.5;;;;;
LONDRINA;01/06/1966;0;;24.8;;8.9;2.1;16.56;76.25;1.666.667
LONDRINA;01/06/1966;1200;0;;10.1;;;;;
LONDRINA;02/06/1966;0;;25;;9.2;2.3;17.2;72;1.333.333
LONDRINA;02/06/1966;1200;0;;12.1;;;;;
LONDRINA;03/06/1966;0;;24;;9.4;2.6;16.28;77.25;2
LONDRINA;03/06/1966;1200;0;;11.5;;;;;
LONDRINA;04/06/1966;0;;23.4;;9.4;2.1;14.68;79.75;1.333.333
LONDRINA;04/06/1966;1200;0;;8.2;;;;;
LONDRINA;05/06/1966;0;;22.6;;9.3;2.5;14.92;70.5;1.666.667
LONDRINA;05/06/1966;1200;0;;7.6;;;;;
LONDRINA;06/06/1966;0;;21.7;;9.4;2;13.28;80;2
LONDRINA;06/06/1966;1200;0;;7.7;;;;;
LONDRINA;07/06/1966;0;;23;;9.3;2.2;14.1;77.5;1.666.667
LONDRINA;07/06/1966;1200;0;;7.3;;;;;
LONDRINA;08/06/1966;0;;23.6;;0.9;1.8;14.46;78.25;1.333.333
LONDRINA;08/06/1966;1200;0;;7.7;;;;;
LONDRINA;09/06/1966;0;;23.6;;9.9;2.3;14.96;69.75;2.666.667
LONDRINA;09/06/1966;1200;0;;8;;;;;
LONDRINA;10/06/1966;0;;24.8;;9.4;2.9;15.72;77;2.666.667
LONDRINA;10/06/1966;1200;0;;8.2;;;;;
LONDRINA;11/06/1966;0;;25.8;;9.9;2.3;17.54;63;1.666.667
LONDRINA;11/06/1966;1200;0;;10.4;;;;;
LONDRINA;12/06/1966;0;;25.8;;6.4;3.1;18.42;70.75;2
LONDRINA;12/06/1966;1200;0;;10.3;;;;;
LONDRINA;13/06/1966;0;;27.4;;9.5;2.7;20;66.25;5
LONDRINA;13/06/1966;1200;0;;14.2;;;;;
LONDRINA;14/06/1966;0;;28.2;;8.7;3.5;19.78;70.25;2.333.333
LONDRINA;14/06/1966;1200;0;;11.7;;;;;
LONDRINA;15/06/1966;0;;26.2;;7.1;3;20;82.25;1.333.333
LONDRINA;15/06/1966;1200;0;;14.8;;;;;
LONDRINA;16/06/1966;0;;28.8;;8.5;2;21.68;73;2
LONDRINA;16/06/1966;1200;0;;15.7;;;;;
LONDRINA;17/06/1966;0;;28.4;;9.9;2.3;21.36;72;2
LONDRINA;17/06/1966;1200;0;;15;;;;;
LONDRINA;18/06/1966;0;;24.8;;5.4;2.5;18.84;91.75;1
LONDRINA;18/06/1966;1200;4.4;;16;;;;;
LONDRINA;19/06/1966;0;;22.3;;8.1;1.1;16.98;81.75;3
LONDRINA;19/06/1966;1200;0.6;;14.8;;;;;
LONDRINA;20/06/1966;0;;24.8;;10.1;2.3;17.26;80.75;2
LONDRINA;20/06/1966;1200;0;;10.8;;;;;
LONDRINA;21/06/1966;0;;26.2;;7.6;1.6;18.12;73;3.666.667
LONDRINA;21/06/1966;1200;0;;12.6;;;;;
LONDRINA;22/06/1966;0;;26.6;;6.4;2.6;19.52;71;5
LONDRINA;22/06/1966;1200;0;;13.4;;;;;
LONDRINA;23/06/1966;0;;27.2;;7.1;2.9;18.7;80;3.666.667
LONDRINA;23/06/1966;1200;0;;15.2;;;;;
LONDRINA;24/06/1966;0;;22.8;;7.6;3.1;16.28;77.5;2.333.333
LONDRINA;24/06/1966;1200;7.2;;13.4;;;;;
LONDRINA;25/06/1966;0;;22.6;;9.1;1.5;15.92;88.75;2
LONDRINA;25/06/1966;1200;0;;12.4;;;;;
LONDRINA;26/06/1966;0;;26.6;;9;1;19.68;73.25;2.333.333
LONDRINA;26/06/1966;1200;0;;15.4;;;;;
LONDRINA;27/06/1966;0;;27.4;;10.2;2.3;19.56;69.75;4
LONDRINA;27/06/1966;1200;0;;13.8;;;;;
LONDRINA;28/06/1966;0;;28.9;;9.9;3.2;20.48;63.25;3.5
LONDRINA;28/06/1966;1200;0;;12.3;;;;;
LONDRINA;29/06/1966;0;;21.9;;3.7;4.3;16.24;85.25;2
LONDRINA;29/06/1966;1200;0;;13.4;;;;;
LONDRINA;30/06/1966;0;;14.2;;0;1.5;12.22;93.25;1.666.667
LONDRINA;30/06/1966;1200;9.1;;11.3;;;;;
LONDRINA;01/07/1966;0;;13.9;;0.2;0.6;11.78;90.75;4.333.333
LONDRINA;01/07/1966;1200;8.8;;9.8;;;;;
LONDRINA;02/07/1966;0;;16.2;;0;0.6;13.92;98;2
LONDRINA;02/07/1966;1200;17;;11;;;;;
LONDRINA;03/07/1966;0;;21.7;;8.5;0.3;15.44;87.25;1.666.667
LONDRINA;03/07/1966;1200;16;;10.6;;;;;
LONDRINA;04/07/1966;0;;23.1;;6.8;0.7;15.84;87;2
LONDRINA;04/07/1966;1200;0;;10.4;;;;;
LONDRINA;05/07/1966;0;;23.8;;9.8;2;16.28;85.5;2
LONDRINA;05/07/1966;1200;0;;11;;;;;
LONDRINA;06/07/1966;0;;21.9;;1.9;1.8;15.98;87.25;1
LONDRINA;06/07/1966;1200;0;;11.3;;;;;
LONDRINA;07/07/1966;0;;24.6;;9.9;1.1;17.64;75.5;3.666.667
LONDRINA;07/07/1966;1200;0;;11.8;;;;;
LONDRINA;08/07/1966;0;;24.5;;9.9;2.6;17.24;79;2.333.333
LONDRINA;08/07/1966;1200;0;;11.7;;;;;
LONDRINA;09/07/1966;0;;25.7;;9.9;2.6;17.54;72.25;2.333.333
LONDRINA;09/07/1966;1200;0;;11.4;;;;;
LONDRINA;10/07/1966;0;;25.5;;9.7;2.6;17.54;74.75;2
LONDRINA;10/07/1966;1200;0;;11.2;;;;;
LONDRINA;11/07/1966;0;;26.8;;9.4;2.9;19.4;67.75;3.333.333
LONDRINA;11/07/1966;1200;0;;12;;;;;
LONDRINA;12/07/1966;0;;28.6;;9.7;2.9;19.6;70.5;3.666.667
LONDRINA;12/07/1966;1200;0;;11.7;;;;;
LONDRINA;13/07/1966;0;;28;;9.9;2.7;19.48;67;3
LONDRINA;13/07/1966;1200;0;;12.2;;;;;
LONDRINA;14/07/1966;0;;27.1;;8.2;3.2;19.12;63.75;1.666.667
LONDRINA;14/07/1966;1200;0;;12.1;;;;;
LONDRINA;15/07/1966;0;;20.3;;0.9;2.8;16.18;88.75;5
LONDRINA;15/07/1966;1200;0;;14.2;;;;;
LONDRINA;16/07/1966;0;;21.2;;9.7;0.9;13.08;78.75;3
LONDRINA;16/07/1966;1200;15.9;;6.8;;;;;
LONDRINA;17/07/1966;0;;25;;9.9;1.7;16.04;80.5;2
